LATITUDE VIRA2 0-49 VIRA1 50-100 0 DEG VIRA2 102-148 12:00 (Noon) Seiff1983 FPMills 09/18/2014 
%ALT(km) %TEMP_VIRA2_day (K) %TEMP_20-90_Ls (K) %TEMP_270-310_Ls (K) %PRE_VIRA2_day (mbar) %PRE_20-90_Ls (mbar) %PRE_270-310_Ls (mbar)
      78.0000       212.300       210.300       214.300       6.92500       7.21400       6.63500 
      79.0000       209.500       206.100       212.900       5.58900       5.80900       5.36900 
      80.0000       206.500       201.500       211.400       4.49700       4.65500       4.33900 
      81.0000       203.000       196.500       209.400       3.60700       3.71200       3.50100 
      82.0000       199.000       191.100       206.900       2.88100       2.94200       2.81900 
      83.0000       194.800       185.700       203.800       2.29000       2.31600       2.26300 
      84.0000       190.000       180.800       199.200       1.81100       1.81100       1.81000 
      85.0000       186.200       177.800       194.600       1.42400       1.40800       1.44000 
      86.0000       182.800       176.100       189.400       1.11500       1.09100       1.13900 
      87.0000       179.500       175.100       183.800      0.869500      0.843900      0.895100 
      88.0000       176.300       174.600       177.900      0.675100      0.652100      0.698000 
      89.0000       173.900       175.000       172.700      0.521900      0.503800      0.540000 
      90.0000       171.700       175.100       168.300      0.402100      0.389400      0.414800 
      91.0000       170.100       175.300       164.800      0.308800      0.301100      0.316500 
      92.0000       168.800       175.500       162.100      0.236700      0.232900      0.240400 
      93.0000       167.800       175.400       160.100      0.181000      0.180200      0.181800 
      94.0000       166.800       175.400       158.200      0.138300      0.139400      0.137100 
      95.0000       166.100       175.500       156.600      0.105500      0.107900      0.103000 
      96.0000       167.300       176.700       157.900     0.0804200     0.0835100     0.0773200 
      97.0000       169.100       178.300       159.900     0.0615200     0.0648000     0.0582400 
      98.0000       171.000       179.800       162.200     0.0472300     0.0504100     0.0440400 
      99.0000       173.000       181.200       164.700     0.0363700     0.0392900     0.0334400 
      100.000       175.300       182.700       167.800     0.0281000     0.0306900     0.0255100 
      102.000       173.600       177.400       169.900     0.0157200     0.0164400     0.0149900 
      104.000       172.000       172.000       172.000    0.00881000    0.00881000    0.00881000 
      106.000       173.500       173.500       173.500    0.00527600    0.00527600    0.00527600 
      108.000       175.000       175.000       175.000    0.00316000    0.00316000    0.00316000 
