0.0  0.0
0.0  35.0
0.03 49.98
0.10 52.41
1.01 54.99
2.62 55.91
4.37 56.47
6.29 56.81
8.30 57.00
10.29 57.19
12.15 57.44
14.20 57.47
16.19 57.61
19.06 57.69
20.02 59.91
20.02 62.39
19.14 63.85
16.60 64.08
14.63 64.25
12.98 64.26
10.99 64.54
8.89 64.76
7.39 64.88
5.53 65.20
3.41 65.84
1.96 66.32
0.61 67.52
0.09 70.06
0.09 72.60
0.09 75.03
0.10 77.52
0.06 79.95
0.0 90.0
0.0 150.0
