             14
   14610000.0       8.07189959E-09
   14530000.0       7.98809996E-09
   13880000.0       8.00090039E-09
   12310000.0       8.00230016E-09
   10310000.0       8.00040034E-09
   8313000.00       8.00090039E-09
   6313000.00       8.00180011E-09
   4313000.00       8.00040034E-09
   2313000.00       8.00130007E-09
   745400.000       8.00180011E-09
   100900.000       7.99740008E-09
   13650.0000       8.02589994E-09
   1847.00000       7.96359956E-09
   249.800003       7.51190044E-09
