   51.0    0.1409E+26       0.17308E-24  0.2002E+01  0.9290E+00  0.9219E+00
   53.0    0.1072E+26       0.17773E-24  0.3558E+01  0.3478E+00  0.3309E+00
   55.0    0.8015E+25       0.18303E-24  0.5722E+01  0.1621E+00  0.1432E+00
   57.0    0.5881E+25       0.18905E-24  0.8435E+01  0.8973E-01  0.7252E-01
   59.0    0.4236E+25       0.19566E-24  0.1150E+02  0.5724E-01  0.4225E-01
   61.0    0.3005E+25       0.20246E-24  0.1462E+02  0.4106E-01  0.2786E-01
   63.0    0.2105E+25       0.20894E-24  0.1754E+02  0.3228E-01  0.2036E-01
   65.0    0.1456E+25       0.21471E-24  0.2009E+02  0.2718E-01  0.1615E-01
   67.0    0.9972E+24       0.21950E-24  0.2217E+02  0.2409E-01  0.1366E-01
   69.0    0.6797E+24       0.22326E-24  0.2377E+02  0.2217E-01  0.1215E-01
   71.0    0.4614E+24       0.22609E-24  0.2496E+02  0.2094E-01  0.1119E-01
   73.0    0.3108E+24       0.22818E-24  0.2583E+02  0.2014E-01  0.1057E-01
   75.0    0.2074E+24       0.22969E-24  0.2644E+02  0.1960E-01  0.1016E-01
   77.0    0.1371E+24       0.23075E-24  0.2688E+02  0.1925E-01  0.9893E-02
   79.0    0.8956E+23       0.23154E-24  0.2717E+02  0.1901E-01  0.9714E-02
   81.0    0.5762E+23       0.23192E-24  0.2737E+02  0.1886E-01  0.9595E-02
   83.0    0.3636E+23       0.23236E-24  0.2751E+02  0.1875E-01  0.9517E-02
   85.0    0.2244E+23       0.23259E-24  0.2760E+02  0.1868E-01  0.9466E-02
   87.0    0.1355E+23       0.23271E-24  0.2765E+02  0.1864E-01  0.9433E-02
   89.0    0.8038E+22       0.23276E-24  0.2769E+02  0.1861E-01  0.9413E-02
   91.0    0.4708E+22       0.23301E-24  0.2771E+02  0.1860E-01  0.9401E-02
   93.0    0.2733E+22       0.23142E-24  0.2772E+02  0.1859E-01  0.9394E-02
   95.0    0.1580E+22       0.23669E-24  0.2773E+02  0.1858E-01  0.9390E-02
   97.0    0.9135E+21       0.23057E-24  0.2774E+02  0.1858E-01  0.9387E-02
   99.0    0.5329E+21       0.23468E-24  0.2774E+02  0.1858E-01  0.9386E-02
  101.0    0.3153E+21       0.22245E-24  0.2774E+02  0.1858E-01  0.9385E-02
  103.0    0.1865E+21       0.22868E-24  0.2774E+02  0.1858E-01  0.9385E-02
  105.0    0.1084E+21       0.24097E-24  0.2774E+02  0.1858E-01  0.9384E-02
  107.0    0.6196E+20       0.23032E-24  0.2774E+02  0.1858E-01  0.9384E-02
  109.0    0.3506E+20       0.26093E-24  0.2774E+02  0.1858E-01  0.9384E-02
  111.0    0.1972E+20       0.26477E-24  0.2774E+02  0.1858E-01  0.9384E-02
  114.0    0.9072E+19       0.22059E-24  0.2774E+02  0.1858E-01  0.9384E-02
  118.0    0.2464E+19       0.14157E-24  0.2774E+02  0.1858E-01  0.9384E-02
  122.0    0.6131E+18       0.31572E-24  0.2774E+02  0.1858E-01  0.9384E-02
  126.0    0.1497E+18       0.34712E-24  0.2774E+02  0.1858E-01  0.9384E-02
  130.0    0.4185E+17       0.00000E+00  0.2774E+02  0.1858E-01  0.9384E-02
  134.0    0.1344E+17       0.00000E+00  0.2774E+02  0.1858E-01  0.9384E-02
  138.0    0.4800E+16       0.00000E+00  0.2774E+02  0.1858E-01  0.9384E-02
  142.0    0.1741E+16       0.00000E+00  0.2774E+02  0.1858E-01  0.9384E-02
  146.0    0.4297E+15       0.00000E+00  0.2774E+02  0.1858E-01  0.9384E-02
