#HCl_Inn(1975)_298K_140-220nm.txt
27
140.00  2.11e-18
142.50  2.51e-18
145.00  2.81e-18
147.50  3.24e-18
150.00  3.45e-18
152.50  3.72e-18
155.00  3.81e-18
157.50  3.47e-18
160.00  3.32e-18
162.50  2.97e-18
165.00  2.48e-18
167.50  2.04e-18
170.00  1.63e-18
172.50  1.31e-18
175.00  1.09e-18
177.50  8.07e-19
180.00  5.88e-19
182.50  4.32e-19
185.00  3.13e-19
187.50  2.15e-19
190.00  1.45e-19
195.00  6.18e-20
200.00  2.56e-20
205.00  9.82e-21
210.00  3.94e-21
215.00  1.37e-21
220.00  4.80e-22
