# 20501
125.00 8.12347e-18
125.01 8.10049e-18
125.02 8.07757e-18
125.03 8.05472e-18
125.04 8.03193e-18
125.05 8.00921e-18
125.06 7.98656e-18
125.07 7.96396e-18
125.08 7.94143e-18
125.09 7.91897e-18
125.10 7.89657e-18
125.11 7.87423e-18
125.12 7.85195e-18
125.13 7.82974e-18
125.14 7.80759e-18
125.15 7.78550e-18
125.16 7.76348e-18
125.17 7.74506e-18
125.18 7.72176e-18
125.19 7.70156e-18
125.20 7.68141e-18
125.21 7.66131e-18
125.22 7.64127e-18
125.23 7.62128e-18
125.24 7.60134e-18
125.25 7.58146e-18
125.26 7.56162e-18
125.27 7.54184e-18
125.28 7.52211e-18
125.29 7.50243e-18
125.30 7.48280e-18
125.31 7.46323e-18
125.32 7.44370e-18
125.33 7.42423e-18
125.34 7.40481e-18
125.35 7.38544e-18
125.36 7.36612e-18
125.37 7.34685e-18
125.38 7.32763e-18
125.39 7.30846e-18
125.40 7.28934e-18
125.41 7.27027e-18
125.42 7.25125e-18
125.43 7.23228e-18
125.44 7.20863e-18
125.45 7.19599e-18
125.46 7.18016e-18
125.47 7.16436e-18
125.48 7.14860e-18
125.49 7.13288e-18
125.50 7.11719e-18
125.51 7.10153e-18
125.52 7.08591e-18
125.53 7.07032e-18
125.54 7.05477e-18
125.55 7.03925e-18
125.56 7.02377e-18
125.57 7.00832e-18
125.58 6.99290e-18
125.59 6.97752e-18
125.60 6.96217e-18
125.61 6.94685e-18
125.62 6.93157e-18
125.63 6.91632e-18
125.64 6.90111e-18
125.65 6.88593e-18
125.66 6.87078e-18
125.67 6.85567e-18
125.68 6.84059e-18
125.69 6.82554e-18
125.70 6.81052e-18
125.71 6.79554e-18
125.72 6.78059e-18
125.73 6.76493e-18
125.74 6.75111e-18
125.75 6.73662e-18
125.76 6.72215e-18
125.77 6.70771e-18
125.78 6.69331e-18
125.79 6.67893e-18
125.80 6.66459e-18
125.81 6.65028e-18
125.82 6.63600e-18
125.83 6.62175e-18
125.84 6.60753e-18
125.85 6.59334e-18
125.86 6.57918e-18
125.87 6.56505e-18
125.88 6.55095e-18
125.89 6.53688e-18
125.90 6.52285e-18
125.91 6.50884e-18
125.92 6.49486e-18
125.93 6.48091e-18
125.94 6.46700e-18
125.95 6.45311e-18
125.96 6.43925e-18
125.97 6.42542e-18
125.98 6.41163e-18
125.99 6.39786e-18
126.00 6.38412e-18
126.01 6.36767e-18
126.02 6.35944e-18
126.03 6.35029e-18
126.04 6.34115e-18
126.05 6.33203e-18
126.06 6.32292e-18
126.07 6.31383e-18
126.08 6.30475e-18
126.09 6.29568e-18
126.10 6.28662e-18
126.11 6.27758e-18
126.12 6.26855e-18
126.13 6.25953e-18
126.14 6.25053e-18
126.15 6.24154e-18
126.16 6.23256e-18
126.17 6.22359e-18
126.18 6.21464e-18
126.19 6.20570e-18
126.20 6.19677e-18
126.21 6.18786e-18
126.22 6.17896e-18
126.23 6.17007e-18
126.24 6.16120e-18
126.25 6.15233e-18
126.26 6.14348e-18
126.27 6.13465e-18
126.28 6.12582e-18
126.29 6.11701e-18
126.30 6.10733e-18
126.31 6.09998e-18
126.32 6.09190e-18
126.33 6.08383e-18
126.34 6.07577e-18
126.35 6.06772e-18
126.36 6.05968e-18
126.37 6.05165e-18
126.38 6.04364e-18
126.39 6.03563e-18
126.40 6.02763e-18
126.41 6.01965e-18
126.42 6.01167e-18
126.43 6.00371e-18
126.44 5.99576e-18
126.45 5.98781e-18
126.46 5.97988e-18
126.47 5.97196e-18
126.48 5.96405e-18
126.49 5.95615e-18
126.50 5.94826e-18
126.51 5.94038e-18
126.52 5.93251e-18
126.53 5.92465e-18
126.54 5.91680e-18
126.55 5.90896e-18
126.56 5.90113e-18
126.57 5.89331e-18
126.58 5.88601e-18
126.59 5.88030e-18
126.60 5.87485e-18
126.61 5.86942e-18
126.62 5.86399e-18
126.63 5.85856e-18
126.64 5.85314e-18
126.65 5.84772e-18
126.66 5.84231e-18
126.67 5.83691e-18
126.68 5.83151e-18
126.69 5.82611e-18
126.70 5.82072e-18
126.71 5.81533e-18
126.72 5.80995e-18
126.73 5.80458e-18
126.74 5.79920e-18
126.75 5.79384e-18
126.76 5.78848e-18
126.77 5.78312e-18
126.78 5.77777e-18
126.79 5.77242e-18
126.80 5.76708e-18
126.81 5.76175e-18
126.82 5.75641e-18
126.83 5.75109e-18
126.84 5.74577e-18
126.85 5.74045e-18
126.86 5.73514e-18
126.87 5.72983e-18
126.88 5.72639e-18
126.89 5.72483e-18
126.90 5.72353e-18
126.91 5.72223e-18
126.92 5.72093e-18
126.93 5.71964e-18
126.94 5.71834e-18
126.95 5.71704e-18
126.96 5.71574e-18
126.97 5.71445e-18
126.98 5.71315e-18
126.99 5.71185e-18
127.00 5.71056e-18
127.01 5.70926e-18
127.02 5.70797e-18
127.03 5.70667e-18
127.04 5.70537e-18
127.05 5.70408e-18
127.06 5.70279e-18
127.07 5.70149e-18
127.08 5.70020e-18
127.09 5.69890e-18
127.10 5.69761e-18
127.11 5.69632e-18
127.12 5.69503e-18
127.13 5.69399e-18
127.14 5.69673e-18
127.15 5.69934e-18
127.16 5.70195e-18
127.17 5.70457e-18
127.18 5.70718e-18
127.19 5.70980e-18
127.20 5.71241e-18
127.21 5.71503e-18
127.22 5.71765e-18
127.23 5.72027e-18
127.24 5.72289e-18
127.25 5.72551e-18
127.26 5.72814e-18
127.27 5.73076e-18
127.28 5.73339e-18
127.29 5.73601e-18
127.30 5.73864e-18
127.31 5.74127e-18
127.32 5.74390e-18
127.33 5.74653e-18
127.34 5.74917e-18
127.35 5.75180e-18
127.36 5.75444e-18
127.37 5.75707e-18
127.38 5.75971e-18
127.39 5.76235e-18
127.40 5.76499e-18
127.41 5.76734e-18
127.42 5.77196e-18
127.43 5.77581e-18
127.44 5.77966e-18
127.45 5.78351e-18
127.46 5.78737e-18
127.47 5.79123e-18
127.48 5.79509e-18
127.49 5.79896e-18
127.50 5.80282e-18
127.51 5.80669e-18
127.52 5.81056e-18
127.53 5.81444e-18
127.54 5.81832e-18
127.55 5.82220e-18
127.56 5.82608e-18
127.57 5.82996e-18
127.58 5.83385e-18
127.59 5.83774e-18
127.60 5.84164e-18
127.61 5.84553e-18
127.62 5.84943e-18
127.63 5.85333e-18
127.64 5.85723e-18
127.65 5.86114e-18
127.66 5.86505e-18
127.67 5.86879e-18
127.68 5.87355e-18
127.69 5.87808e-18
127.70 5.88262e-18
127.71 5.88716e-18
127.72 5.89171e-18
127.73 5.89626e-18
127.74 5.90081e-18
127.75 5.90536e-18
127.76 5.90992e-18
127.77 5.91448e-18
127.78 5.91905e-18
127.79 5.92362e-18
127.80 5.92819e-18
127.81 5.93277e-18
127.82 5.93735e-18
127.83 5.94193e-18
127.84 5.94652e-18
127.85 5.95111e-18
127.86 5.95570e-18
127.87 5.96030e-18
127.88 5.96490e-18
127.89 5.96951e-18
127.90 5.97412e-18
127.91 5.97873e-18
127.92 5.98334e-18
127.93 5.98843e-18
127.94 5.99424e-18
127.95 6.00094e-18
127.96 6.00764e-18
127.97 6.01436e-18
127.98 6.02108e-18
127.99 6.02781e-18
128.00 6.03454e-18
128.01 6.04128e-18
128.02 6.04803e-18
128.03 6.05479e-18
128.04 6.06156e-18
128.05 6.06833e-18
128.06 6.07511e-18
128.07 6.08190e-18
128.08 6.08870e-18
128.09 6.09550e-18
128.10 6.10231e-18
128.11 6.10913e-18
128.12 6.11596e-18
128.13 6.12279e-18
128.14 6.12963e-18
128.15 6.13648e-18
128.16 6.14334e-18
128.17 6.15020e-18
128.18 6.15707e-18
128.19 6.16395e-18
128.20 6.17084e-18
128.21 6.17912e-18
128.22 6.18492e-18
128.23 6.19231e-18
128.24 6.19971e-18
128.25 6.20711e-18
128.26 6.21453e-18
128.27 6.22195e-18
128.28 6.22938e-18
128.29 6.23682e-18
128.30 6.24427e-18
128.31 6.25173e-18
128.32 6.25920e-18
128.33 6.26668e-18
128.34 6.27416e-18
128.35 6.28166e-18
128.36 6.28916e-18
128.37 6.29667e-18
128.38 6.30419e-18
128.39 6.31172e-18
128.40 6.31926e-18
128.41 6.32681e-18
128.42 6.33437e-18
128.43 6.34193e-18
128.44 6.34951e-18
128.45 6.35709e-18
128.46 6.36469e-18
128.47 6.37229e-18
128.48 6.37990e-18
128.49 6.38762e-18
128.50 6.40549e-18
128.51 6.42178e-18
128.52 6.43812e-18
128.53 6.45449e-18
128.54 6.47091e-18
128.55 6.48737e-18
128.56 6.50387e-18
128.57 6.52041e-18
128.58 6.53700e-18
128.59 6.55363e-18
128.60 6.57029e-18
128.61 6.58701e-18
128.62 6.60376e-18
128.63 6.62056e-18
128.64 6.63740e-18
128.65 6.65428e-18
128.66 6.67120e-18
128.67 6.68817e-18
128.68 6.70518e-18
128.69 6.72224e-18
128.70 6.73934e-18
128.71 6.75648e-18
128.72 6.77366e-18
128.73 6.79089e-18
128.74 6.80817e-18
128.75 6.82192e-18
128.76 6.84218e-18
128.77 6.85910e-18
128.78 6.87607e-18
128.79 6.89308e-18
128.80 6.91013e-18
128.81 6.92722e-18
128.82 6.94435e-18
128.83 6.96153e-18
128.84 6.97875e-18
128.85 6.99602e-18
128.86 7.01332e-18
128.87 7.03067e-18
128.88 7.04806e-18
128.89 7.06550e-18
128.90 7.08297e-18
128.91 7.10049e-18
128.92 7.11806e-18
128.93 7.13567e-18
128.94 7.15332e-18
128.95 7.17101e-18
128.96 7.18875e-18
128.97 7.20653e-18
128.98 7.22436e-18
128.99 7.24223e-18
129.00 7.26014e-18
129.01 7.27740e-18
129.02 7.30039e-18
129.03 7.32235e-18
129.04 7.34438e-18
129.05 7.36648e-18
129.06 7.38865e-18
129.07 7.41088e-18
129.08 7.43317e-18
129.09 7.45554e-18
129.10 7.47797e-18
129.11 7.50047e-18
129.12 7.52304e-18
129.13 7.54567e-18
129.14 7.56837e-18
129.15 7.59114e-18
129.16 7.61398e-18
129.17 7.63689e-18
129.18 7.65987e-18
129.19 7.68292e-18
129.20 7.70603e-18
129.21 7.72922e-18
129.22 7.75247e-18
129.23 7.77580e-18
129.24 7.79919e-18
129.25 7.82266e-18
129.26 7.84256e-18
129.27 7.86897e-18
129.28 7.89200e-18
129.29 7.91510e-18
129.30 7.93826e-18
129.31 7.96150e-18
129.32 7.98480e-18
129.33 8.00817e-18
129.34 8.03161e-18
129.35 8.05511e-18
129.36 8.07869e-18
129.37 8.10233e-18
129.38 8.12605e-18
129.39 8.14983e-18
129.40 8.17368e-18
129.41 8.19761e-18
129.42 8.22160e-18
129.43 8.24566e-18
129.44 8.26980e-18
129.45 8.29400e-18
129.46 8.31827e-18
129.47 8.34262e-18
129.48 8.36704e-18
129.49 8.39153e-18
129.50 8.41609e-18
129.51 8.44072e-18
129.52 8.48682e-18
129.53 8.53318e-18
129.54 8.57979e-18
129.55 8.62665e-18
129.56 8.67377e-18
129.57 8.72115e-18
129.58 8.76879e-18
129.59 8.81668e-18
129.60 8.86484e-18
129.61 8.91326e-18
129.62 8.96195e-18
129.63 9.01090e-18
129.64 9.06012e-18
129.65 9.10961e-18
129.66 9.15936e-18
129.67 9.20939e-18
129.68 9.25970e-18
129.69 9.31028e-18
129.70 9.36113e-18
129.71 9.41226e-18
129.72 9.46367e-18
129.73 9.51536e-18
129.74 9.56734e-18
129.75 9.61960e-18
129.76 9.67214e-18
129.77 9.72497e-18
129.78 9.77809e-18
129.79 9.83150e-18
129.80 9.88520e-18
129.81 9.93920e-18
129.82 9.99893e-18
129.83 1.00392e-17
129.84 1.00829e-17
129.85 1.01268e-17
129.86 1.01709e-17
129.87 1.02151e-17
129.88 1.02596e-17
129.89 1.03043e-17
129.90 1.03491e-17
129.91 1.03941e-17
129.92 1.04394e-17
129.93 1.04848e-17
129.94 1.05305e-17
129.95 1.05763e-17
129.96 1.06223e-17
129.97 1.06686e-17
129.98 1.07150e-17
129.99 1.07616e-17
130.00 1.08085e-17
130.01 1.08555e-17
130.02 1.09028e-17
130.03 1.09502e-17
130.04 1.09979e-17
