   51.0    0.3962E+22       0.73874E-23  0.1331E-01  0.1317E-01  0.1317E-01
   53.0    0.2254E+22       0.73869E-23  0.1348E-01  0.1310E-01  0.1310E-01
   55.0    0.1172E+22       0.73861E-23  0.1359E-01  0.1305E-01  0.1305E-01
   57.0    0.5421E+21       0.73886E-23  0.1365E-01  0.1303E-01  0.1303E-01
   59.0    0.2282E+21       0.73882E-23  0.1369E-01  0.1301E-01  0.1301E-01
   61.0    0.1019E+21       0.73942E-23  0.1370E-01  0.1301E-01  0.1301E-01
   63.0    0.4938E+20       0.17628E-19  0.2025E-01  0.1301E-01  0.1138E-01
   65.0    0.2054E+20       0.22868E-18  0.1203E+01  0.1301E-01  0.5585E-02
   67.0    0.6493E+19       0.26429E-18  0.1240E+02  0.1300E-01  0.9800E-03
   69.0    0.1159E+19       0.26478E-18  0.3117E+02  0.1300E-01  0.4819E-03
   71.0    0.5184E+17       0.26476E-18  0.4011E+02  0.1300E-01  0.4216E-03
   73.0    0.2611E+17       0.26494E-18  0.4039E+02  0.1300E-01  0.4203E-03
   75.0    0.1217E+17       0.26482E-18  0.4054E+02  0.1300E-01  0.4197E-03
   77.0    0.5205E+16       0.26389E-18  0.4061E+02  0.1300E-01  0.4193E-03
   79.0    0.2205E+16       0.26820E-18  0.4064E+02  0.1300E-01  0.4192E-03
   81.0    0.1154E+16       0.26200E-18  0.4066E+02  0.1300E-01  0.4191E-03
   83.0    0.7279E+15       0.26159E-18  0.4066E+02  0.1300E-01  0.4191E-03
   85.0    0.4492E+15       0.25723E-18  0.4066E+02  0.1300E-01  0.4191E-03
   87.0    0.2713E+15       0.28390E-18  0.4066E+02  0.1300E-01  0.4191E-03
   89.0    0.1609E+15       0.26824E-18  0.4067E+02  0.1300E-01  0.4191E-03
   91.0    0.9424E+14       0.25968E-18  0.4067E+02  0.1300E-01  0.4191E-03
   93.0    0.5472E+14       0.28540E-18  0.4067E+02  0.1300E-01  0.4191E-03
   95.0    0.3162E+14       0.29890E-18  0.4067E+02  0.1300E-01  0.4191E-03
   97.0    0.1829E+14       0.24526E-18  0.4067E+02  0.1300E-01  0.4191E-03
   99.0    0.1067E+14       0.20526E-18  0.4067E+02  0.1300E-01  0.4191E-03
  101.0    0.6311E+13       0.26100E-18  0.4067E+02  0.1300E-01  0.4191E-03
  103.0    0.3734E+13       0.33506E-18  0.4067E+02  0.1300E-01  0.4191E-03
  105.0    0.2169E+13       0.30472E-18  0.4067E+02  0.1300E-01  0.4191E-03
  107.0    0.1240E+13       0.26147E-18  0.4067E+02  0.1300E-01  0.4191E-03
  109.0    0.7019E+12       0.45466E-18  0.4067E+02  0.1300E-01  0.4191E-03
  111.0    0.3948E+12       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  114.0    0.1816E+12       0.57995E-18  0.4067E+02  0.1300E-01  0.4191E-03
  118.0    0.4933E+11       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  122.0    0.1227E+11       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  126.0    0.2996E+10       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  130.0    0.8379E+09       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  134.0    0.2690E+09       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  138.0    0.9610E+08       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  142.0    0.3485E+08       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
  146.0    0.8603E+07       0.00000E+00  0.4067E+02  0.1300E-01  0.4191E-03
