   51.0    0.1409E+26       0.16478E-23  0.4695E-18  0.3001E-22  0.3001E-22
   53.0    0.1072E+26       0.26281E-23  0.1267E-14  0.3799E-29  0.1064E-26
   55.0    0.8015E+25       0.27569E-23  0.9376E-12  0.1183E-34  0.2146E-32
   57.0    0.5881E+25       0.29946E-23  0.2562E-09  0.4954E-39  0.3710E-37
   59.0    0.4236E+25       0.32474E-23  0.2564E-07  0.1892E-42  0.3360E-41
   61.0    0.3005E+25       0.34404E-23  0.9489E-06  0.0000E+00  0.1401E-44
   63.0    0.2105E+25       0.35976E-23  0.1499E-04  0.0000E+00  0.0000E+00
   65.0    0.1456E+25       0.37616E-23  0.1215E-03  0.0000E+00  0.0000E+00
   67.0    0.9972E+24       0.39758E-23  0.5883E-03  0.0000E+00  0.0000E+00
   69.0    0.6797E+24       0.42863E-23  0.1935E-02  0.0000E+00  0.0000E+00
   71.0    0.4614E+24       0.47275E-23  0.4833E-02  0.0000E+00  0.0000E+00
   73.0    0.3108E+24       0.53121E-23  0.9868E-02  0.0000E+00  0.0000E+00
   75.0    0.2074E+24       0.60485E-23  0.1726E-01  0.0000E+00  0.0000E+00
   77.0    0.1371E+24       0.69858E-23  0.2680E-01  0.0000E+00  0.0000E+00
   79.0    0.8956E+23       0.82362E-23  0.3799E-01  0.0000E+00  0.0000E+00
   81.0    0.5762E+23       0.99806E-23  0.5032E-01  0.0000E+00  0.0000E+00
   83.0    0.3636E+23       0.12465E-22  0.6338E-01  0.0000E+00  0.0000E+00
   85.0    0.2244E+23       0.16036E-22  0.7674E-01  0.0000E+00  0.0000E+00
   87.0    0.1355E+23       0.21238E-22  0.8998E-01  0.0000E+00  0.0000E+00
   89.0    0.8038E+22       0.28897E-22  0.1027E+00  0.0000E+00  0.0000E+00
   91.0    0.4708E+22       0.40338E-22  0.1146E+00  0.0000E+00  0.0000E+00
   93.0    0.2733E+22       0.57596E-22  0.1257E+00  0.0000E+00  0.0000E+00
   95.0    0.1580E+22       0.83321E-22  0.1357E+00  0.0000E+00  0.0000E+00
   97.0    0.9135E+21       0.12051E-21  0.1447E+00  0.0000E+00  0.0000E+00
   99.0    0.5329E+21       0.17166E-21  0.1526E+00  0.0000E+00  0.0000E+00
  101.0    0.3153E+21       0.23925E-21  0.1592E+00  0.0000E+00  0.0000E+00
  103.0    0.1865E+21       0.33171E-21  0.1650E+00  0.0000E+00  0.0000E+00
  105.0    0.1084E+21       0.46671E-21  0.1700E+00  0.0000E+00  0.0000E+00
  107.0    0.6196E+20       0.66702E-21  0.1743E+00  0.0000E+00  0.0000E+00
  109.0    0.3506E+20       0.96447E-21  0.1779E+00  0.0000E+00  0.0000E+00
  111.0    0.1972E+20       0.14146E-20  0.1810E+00  0.0000E+00  0.0000E+00
  114.0    0.9072E+19       0.28187E-20  0.1851E+00  0.0000E+00  0.0000E+00
  118.0    0.2464E+19       0.85089E-20  0.1902E+00  0.0000E+00  0.0000E+00
  122.0    0.6131E+18       0.15778E-19  0.1937E+00  0.0000E+00  0.0000E+00
  126.0    0.1497E+18       0.19184E-19  0.1952E+00  0.0000E+00  0.0000E+00
  130.0    0.4185E+17       0.20125E-19  0.1956E+00  0.0000E+00  0.0000E+00
  134.0    0.1344E+17       0.20431E-19  0.1957E+00  0.0000E+00  0.0000E+00
  138.0    0.4800E+16       0.20492E-19  0.1958E+00  0.0000E+00  0.0000E+00
  142.0    0.1741E+16       0.20362E-19  0.1958E+00  0.0000E+00  0.0000E+00
  146.0    0.4297E+15       0.20251E-19  0.1958E+00  0.0000E+00  0.0000E+00
