LATITUDE VIRA2 0-49 VIRA1 50-100 70-80 DEG VIRA2 102-148 0:00 (Midnight) Seiff1983 FPMills 09/18/2014 
%ALT %TEMP_VIRA2_day %TEMP_90-130_Ls %TEMP_200-270_Ls %PRE_VIRA2_day %PRE_90-130_Ls %PRE_200-270_Ls
      79.0000       215.300       214.200       216.400       4.39100       4.33500       4.44600 
      80.0000       212.600       211.600       213.600       3.55500       3.50600       3.60400 
      81.0000       209.500       208.700       210.300       2.87100       2.82800       2.91300 
      82.0000       206.000       205.400       206.500       2.31100       2.27500       2.34600 
      83.0000       201.800       201.500       202.000       1.85300       1.82300       1.88200 
      84.0000       197.300       197.200       197.400       1.47800       1.45400       1.50100 
      85.0000       192.900       193.000       192.800       1.17300       1.15400       1.19200 
      86.0000       189.200       189.400       189.000      0.926700      0.912000      0.941300 
      87.0000       185.900       186.100       185.600      0.728800      0.717400      0.740100 
      88.0000       183.000       183.200       182.700      0.570800      0.562100      0.579500 
      89.0000       180.400       180.700       180.000      0.445500      0.438900      0.452100 
      90.0000       178.400       178.700       178.000      0.346600      0.341600      0.351500 
      91.0000       176.800       177.000       176.500      0.269000      0.265200      0.272700 
      92.0000       175.200       175.400       174.900      0.208200      0.205400      0.211000 
      93.0000       173.600       173.800       173.400      0.160900      0.158800      0.163000 
      94.0000       172.100       172.300       171.900      0.124000      0.122400      0.125600 
      95.0000       170.800       170.900       170.700     0.0954000     0.0941900     0.0966100 
      96.0000       169.900       169.800       169.900     0.0732700     0.0723400     0.0741900 
      97.0000       168.900       168.700       169.100     0.0561900     0.0554700     0.0569100 
      98.0000       168.100       167.700       168.400     0.0430300     0.0424600     0.0436000 
      99.0000       167.400       167.000       167.800     0.0329200     0.0324600     0.0333800 
      100.000       167.400       166.800       168.000     0.0251700     0.0248000     0.0255400 
      102.000       163.700       163.400       164.000     0.0146100     0.0145000     0.0147200 
      104.000       160.000       160.000       160.000    0.00848000    0.00848000    0.00848000 
      106.000       155.000       155.000       155.000    0.00478500    0.00478500    0.00478500 
      108.000       150.000       150.000       150.000    0.00270000    0.00270000    0.00270000 
      110.000       145.000       145.000       145.000    0.00146500    0.00146500    0.00146500 
      112.000       140.000       140.000       140.000   0.000795000   0.000795000   0.000795000 
      116.000       129.000       129.000       129.000   0.000215000   0.000215000   0.000215000 
      120.000       117.000       117.000       117.000   5.17000e-05   5.17000e-05   5.17000e-05 
      124.000       125.000       125.000       125.000   1.23000e-05   1.23000e-05   1.23000e-05 
      128.000       135.000       135.000       135.000   3.30000e-06   3.30000e-06   3.30000e-06 
      132.000       142.000       142.000       142.000   9.91000e-07   9.91000e-07   9.91000e-07 
      136.000       146.000       146.000       146.000   3.30000e-07   3.30000e-07   3.30000e-07 
      140.000       147.000       147.000       147.000   1.26000e-07   1.26000e-07   1.26000e-07 
      144.000       140.000       140.000       140.000   5.65000e-08   5.65000e-08   5.65000e-08 
      148.000       134.000       134.000       134.000   2.83000e-08   2.83000e-08   2.83000e-08 
